datetime,open,high,low,close,volume,month,MA20,MA50
2025-04-30 05:45:00,3308.87,3311.59,3305.08,3306.69,998,4,3315.343,3316.7675999999997
2025-04-30 06:00:00,3306.67,3310.41,3304.85,3310.23,1073,4,3314.8305,3316.7322
2025-04-30 06:15:00,3310.23,3311.19,3307.72,3308.8,958,4,3314.371,3316.7738
2025-04-30 06:30:00,3308.82,3309.05,3303.74,3307.06,928,4,3313.8910000000005,3316.7330000000006
2025-04-30 06:45:00,3307.09,3308.83,3304.47,3304.8,859,4,3313.1835,3316.525
2025-04-30 07:00:00,3304.8,3306.12,3302.53,3305.64,932,4,3312.7994999999996,3316.3495999999996
2025-04-30 07:15:00,3305.62,3306.3,3301.37,3302.75,884,4,3312.1244999999994,3316.1148
2025-04-30 07:30:00,3302.76,3306.28,3301.35,3305.82,916,4,3311.6435000000006,3316.0078
2025-04-30 07:45:00,3305.84,3308.91,3305.79,3308.05,829,4,3311.193,3315.9178
2025-04-30 08:00:00,3308.07,3313.17,3307.73,3312.23,966,4,3310.5945,3316.0373999999997
2025-04-30 08:15:00,3312.27,3314.25,3310.19,3313.88,982,4,3310.3205000000003,3316.0683999999997
2025-04-30 08:30:00,3314.0,3314.66,3308.46,3309.09,1149,4,3310.0635,3315.9444
2025-04-30 08:45:00,3309.07,3310.41,3307.72,3309.59,1039,4,3309.8885,3315.7473999999997
2025-04-30 09:00:00,3309.68,3311.23,3305.93,3308.28,1059,4,3309.513,3315.4004
2025-04-30 09:15:00,3308.29,3309.99,3305.53,3305.57,1130,4,3308.844,3314.9386
2025-04-30 09:30:00,3305.63,3309.45,3304.97,3308.98,1087,4,3308.4275000000002,3314.6086
2025-04-30 09:45:00,3309.13,3309.53,3305.22,3305.9,999,4,3308.3120000000004,3314.258
2025-04-30 10:00:00,3305.84,3308.36,3303.2,3308.3,1089,4,3308.1175000000003,3313.9413999999997
2025-04-30 10:15:00,3308.27,3312.33,3307.49,3310.86,1025,4,3308.0675,3313.8708
2025-04-30 10:30:00,3310.91,3314.6,3308.94,3314.16,1098,4,3308.3340000000003,3313.7898000000005
2025-04-30 10:45:00,3314.17,3314.17,3307.16,3307.23,971,4,3308.361,3313.5654
2025-04-30 11:00:00,3307.23,3307.62,3285.14,3285.14,1464,4,3307.1065000000003,3312.9006
2025-04-30 11:15:00,3285.17,3290.52,3280.34,3285.69,1476,4,3305.951,3312.215
2025-04-30 11:30:00,3285.71,3288.94,3283.1,3285.94,1260,4,3304.8950000000004,3311.4758
2025-04-30 11:45:00,3285.96,3287.62,3283.03,3284.52,1126,4,3303.881,3310.7162
2025-04-30 12:00:00,3284.35,3286.79,3280.82,3284.81,1152,4,3302.8395000000005,3309.9818
2025-04-30 12:15:00,3284.82,3284.88,3278.25,3283.11,1174,4,3301.8574999999996,3309.2332
2025-04-30 12:30:00,3282.62,3286.89,3282.62,3284.54,1143,4,3300.7934999999998,3308.4868
2025-04-30 12:45:00,3284.56,3284.57,3275.1,3276.01,1328,4,3299.1915,3307.6014
2025-04-30 13:00:00,3275.38,3276.8,3272.19,3273.94,1288,4,3297.2770000000005,3306.6996000000004
2025-04-30 13:15:00,3273.91,3279.1,3271.9,3277.52,1117,4,3295.459,3305.906
2025-04-30 13:30:00,3277.48,3280.78,3275.3,3276.67,1173,4,3293.8380000000006,3305.0298
2025-04-30 13:45:00,3276.72,3277.99,3272.47,3272.56,1035,4,3291.9865,3304.1212
2025-04-30 14:00:00,3272.52,3278.23,3268.28,3275.99,1356,4,3290.3720000000003,3303.3077999999996
2025-04-30 14:15:00,3276.01,3281.53,3274.48,3280.45,1198,4,3289.1159999999995,3302.5378
2025-04-30 14:30:00,3280.53,3281.47,3279.18,3279.53,1002,4,3287.6435000000006,3301.862
2025-04-30 14:45:00,3279.77,3279.99,3269.49,3271.78,1199,4,3285.9375,3300.9726
2025-04-30 15:00:00,3272.3,3277.72,3267.13,3275.62,1355,4,3284.3034999999995,3300.1762
2025-04-30 15:15:00,3274.87,3292.2,3274.87,3289.59,1534,4,3283.2400000000002,3299.6268
2025-04-30 15:30:00,3289.45,3295.56,3283.64,3295.29,1537,4,3282.2965000000004,3299.0486
2025-04-30 15:45:00,3295.34,3304.7,3293.94,3298.62,1537,4,3281.8659999999995,3298.6338
2025-04-30 16:00:00,3298.65,3308.51,3296.23,3308.08,1432,4,3283.013,3298.5108
2025-04-30 16:15:00,3307.5,3309.67,3300.43,3304.47,1424,4,3283.9519999999998,3298.3384
2025-04-30 16:30:00,3304.47,3319.68,3303.99,3318.39,1620,4,3285.5745,3298.3903999999998
2025-04-30 16:45:00,3318.5,3318.9,3305.0,3308.94,1586,4,3286.7955,3298.1902
2025-04-30 17:00:00,3308.64,3310.67,3298.71,3308.08,1613,4,3287.959,3298.0056000000004
2025-04-30 17:15:00,3308.18,3313.58,3304.73,3304.8,1514,4,3289.0434999999998,3297.9374
2025-04-30 17:30:00,3304.84,3305.29,3292.89,3294.56,1584,4,3289.5445,3297.5847999999996
2025-04-30 17:45:00,3294.39,3312.85,3293.01,3309.96,1562,4,3291.2419999999997,3297.5468
2025-04-30 18:00:00,3310.05,3314.6,3303.24,3308.12,1550,4,3292.951,3297.5325999999995
2025-04-30 18:15:00,3307.91,3311.3,3305.71,3306.37,1471,4,3294.3934999999997,3297.5262000000007
2025-04-30 18:30:00,3306.42,3310.18,3301.52,3302.26,1424,4,3295.6730000000002,3297.3668
2025-04-30 18:45:00,3301.64,3308.85,3299.01,3307.99,1428,4,3297.4445,3297.3505999999998
2025-04-30 19:00:00,3308.08,3312.22,3307.18,3309.76,1289,4,3299.1330000000003,3297.4046
2025-04-30 19:15:00,3309.53,3312.99,3307.79,3308.81,1145,4,3300.5510000000004,3297.4847999999997
2025-04-30 19:30:00,3308.77,3314.19,3307.66,3312.37,1214,4,3302.193,3297.6193999999996
2025-04-30 19:45:00,3312.36,3313.05,3309.7,3310.7,1066,4,3304.139,3297.7783999999997
2025-04-30 20:00:00,3310.8,3313.49,3305.76,3306.86,1208,4,3305.701,3297.7992000000004
2025-04-30 20:15:00,3306.72,3309.56,3304.99,3308.8,1194,4,3306.6614999999997,3297.8142
2025-04-30 20:30:00,3309.29,3311.09,3306.88,3309.67,1060,4,3307.3805,3297.7630000000004
2025-04-30 20:45:00,3309.6,3310.75,3305.01,3305.28,1005,4,3307.7135000000003,3297.5910000000003
2025-04-30 21:00:00,3305.27,3307.42,3302.5,3307.01,1350,4,3307.66,3297.5494
2025-04-30 21:15:00,3307.0,3307.72,3300.78,3301.32,1163,4,3307.5025,3297.384
2025-04-30 21:30:00,3301.33,3303.73,3300.41,3301.97,1106,4,3306.6815,3297.2578000000003
2025-04-30 21:45:00,3301.98,3303.4,3300.5,3301.77,1038,4,3306.3230000000003,3297.1818
2025-04-30 22:00:00,3301.89,3305.74,3301.75,3304.96,1007,4,3306.167,3297.1014
2025-04-30 22:15:00,3304.95,3305.18,3298.04,3299.29,1059,4,3305.8915,3296.9692
2025-04-30 22:30:00,3299.23,3300.97,3292.95,3293.12,1114,4,3305.8195,3296.6656000000007
2025-04-30 22:45:00,3293.13,3296.11,3292.18,3295.69,1177,4,3305.1059999999998,3296.3621999999996
2025-04-30 23:00:00,3295.75,3297.94,3291.93,3294.41,865,4,3304.4205,3295.9671999999996
2025-04-30 23:15:00,3294.51,3295.06,3289.34,3290.71,663,4,3303.6375,3295.6368000000007
2025-04-30 23:30:00,3290.63,3290.82,3283.15,3289.79,901,4,3303.014,3295.7297999999996
2025-04-30 23:45:00,3289.78,3290.97,3286.89,3288.27,709,4,3302.028,3295.7814000000003
2025-05-01 01:00:00,3288.7,3290.21,3274.26,3276.52,826,5,3300.3660000000004,3295.593
2025-05-01 01:15:00,3276.53,3279.39,3272.25,3275.95,1052,5,3298.7230000000004,3295.4216
2025-05-01 01:30:00,3275.95,3280.82,3271.36,3275.97,1066,5,3296.903,3295.2448000000004
2025-05-01 01:45:00,3275.97,3279.9,3273.59,3273.97,841,5,3295.0665,3295.062
2025-05-01 02:00:00,3274.25,3285.28,3273.44,3280.6,918,5,3293.7535000000003,3294.9832
2025-05-01 02:15:00,3280.41,3280.65,3274.23,3278.34,802,5,3292.2305,3295.0298
2025-05-01 02:30:00,3277.73,3277.73,3269.77,3274.49,855,5,3290.4715000000006,3295.0408
2025-05-01 02:45:00,3274.53,3276.72,3271.85,3272.8,772,5,3288.8475,3294.9464000000003
2025-05-01 03:00:00,3272.98,3276.11,3269.91,3275.24,1074,5,3287.2589999999996,3294.9177999999997
2025-05-01 03:15:00,3275.36,3276.27,3245.7,3258.93,1350,5,3285.1394999999998,3294.6452000000004
2025-05-01 03:30:00,3258.96,3259.07,3245.42,3247.98,1431,5,3282.44,3294.085
2025-05-01 03:45:00,3248.0,3252.73,3241.51,3246.59,1265,5,3279.6809999999996,3293.4077999999995
2025-05-01 04:00:00,3246.54,3248.7,3235.73,3243.85,1282,5,3276.6254999999996,3292.6942
2025-05-01 04:15:00,3243.85,3249.62,3239.3,3249.04,1011,5,3274.1130000000003,3292.2394
2025-05-01 04:30:00,3249.07,3251.26,3243.82,3244.23,1058,5,3271.6685,3291.6116
2025-05-01 04:45:00,3244.21,3245.39,3234.43,3238.89,1248,5,3268.8285,3290.5976
2025-05-01 05:00:00,3238.93,3242.72,3235.29,3240.33,895,5,3266.1245,3289.4984000000004
2025-05-01 05:15:00,3240.44,3251.2,3240.28,3246.38,1079,5,3263.9080000000004,3288.4536
2025-05-01 05:30:00,3246.15,3248.38,3242.87,3244.21,839,5,3261.629,3287.1762
2025-05-01 05:45:00,3244.17,3245.32,3239.75,3241.59,967,5,3259.2949999999996,3285.9186
2025-05-01 06:00:00,3241.56,3242.5,3231.0,3232.03,1076,5,3257.0705000000003,3284.1914
2025-05-01 06:15:00,3232.04,3237.99,3231.09,3233.32,1084,5,3254.9390000000003,3282.679
2025-05-01 06:30:00,3233.32,3237.21,3229.64,3235.13,966,5,3252.897,3281.22
2025-05-01 06:45:00,3235.15,3237.07,3229.02,3229.45,1029,5,3250.671,3279.7129999999997
2025-05-01 07:00:00,3229.48,3231.23,3225.34,3228.5,1038,5,3248.066,3278.3918
2025-05-01 07:15:00,3228.5,3228.5,3223.68,3226.35,877,5,3245.4665,3276.7196000000004
2025-05-01 07:30:00,3226.24,3227.04,3221.24,3226.79,987,5,3243.0815,3275.0930000000003
2025-05-01 07:45:00,3226.86,3232.02,3225.81,3226.64,1037,5,3240.7735000000002,3273.4983999999995
2025-05-01 08:00:00,3226.73,3229.88,3223.46,3229.39,949,5,3238.481,3272.041
2025-05-01 08:15:00,3229.38,3233.02,3227.49,3230.74,1102,5,3237.0715,3270.4959999999996
2025-05-01 08:30:00,3230.57,3236.53,3228.71,3233.63,1176,5,3236.3540000000003,3268.9734000000003
2025-05-01 08:45:00,3233.68,3238.8,3233.43,3236.7,966,5,3235.8595,3267.5312
2025-05-01 09:00:00,3236.68,3243.18,3236.05,3238.11,1173,5,3235.5724999999998,3266.0460000000003
2025-05-01 09:15:00,3238.32,3240.15,3233.89,3235.88,1142,5,3234.9145,3264.5496000000003
2025-05-01 09:30:00,3235.89,3240.42,3235.42,3237.4,1040,5,3234.573,3263.1603999999998
2025-05-01 09:45:00,3237.39,3237.78,3234.67,3235.66,1092,5,3234.4114999999997,3261.6976
2025-05-01 10:00:00,3235.79,3236.84,3228.13,3231.24,1165,5,3233.957,3260.1289999999995
2025-05-01 10:15:00,3231.23,3232.39,3226.16,3230.64,1071,5,3233.1699999999996,3258.6362
2025-05-01 10:30:00,3230.58,3235.33,3229.65,3234.75,1090,5,3232.697,3257.1910000000003
2025-05-01 10:45:00,3234.73,3234.73,3228.51,3230.15,1047,5,3232.125,3255.7676
2025-05-01 11:00:00,3230.13,3235.36,3230.0,3232.85,1092,5,3232.1659999999997,3254.3852
2025-05-01 11:15:00,3232.83,3236.62,3232.62,3234.48,977,5,3232.2239999999997,3253.0394
2025-05-01 11:30:00,3234.48,3234.94,3231.98,3232.39,917,5,3232.087,3251.5879999999997
2025-05-01 11:45:00,3232.36,3235.29,3232.36,3235.18,885,5,3232.3735,3250.3058
2025-05-01 12:00:00,3235.24,3236.16,3228.19,3230.29,1158,5,3232.463,3249.0492
2025-05-01 12:15:00,3230.24,3230.35,3225.47,3225.81,920,5,3232.4359999999997,3247.6516
2025-05-01 12:30:00,3225.78,3226.56,3219.79,3223.1,1064,5,3232.2515,3246.2254000000003
2025-05-01 12:45:00,3223.08,3224.28,3215.85,3218.62,1100,5,3231.8505,3244.7835999999998
2025-05-01 13:00:00,3218.56,3220.59,3214.58,3215.06,1135,5,3231.1339999999996,3243.289
2025-05-01 13:15:00,3215.05,3219.28,3213.63,3218.38,1110,5,3230.516,3241.8912
2025-05-01 13:30:00,3218.41,3225.31,3217.93,3224.09,1086,5,3230.0389999999998,3240.8426
2025-05-01 13:45:00,3224.15,3224.32,3221.61,3222.61,1044,5,3229.3345,3239.7757999999994
2025-05-01 14:00:00,3222.86,3226.86,3222.14,3223.6,1075,5,3228.609,3238.7283999999995
2025-05-01 14:15:00,3223.75,3227.03,3222.85,3223.25,1007,5,3227.9775,3237.7139999999995
2025-05-01 14:30:00,3223.15,3225.23,3214.29,3214.34,1184,5,3226.8244999999997,3236.3888
2025-05-01 14:45:00,3214.33,3214.88,3203.4,3205.56,1379,5,3225.3195,3234.9332
2025-05-01 15:00:00,3205.34,3210.01,3201.91,3206.78,1352,5,3224.0965,3233.5789999999997
2025-05-01 15:15:00,3206.76,3219.9,3203.8,3219.28,1416,5,3223.5285,3232.5085999999997
2025-05-01 15:30:00,3219.0,3228.45,3218.45,3226.65,1479,5,3223.1235,3231.5368000000003
2025-05-01 15:45:00,3226.51,3232.64,3224.11,3226.83,1397,5,3222.9575,3230.8948
2025-05-01 16:00:00,3226.75,3229.97,3221.17,3229.13,1337,5,3222.7715000000003,3230.5178
2025-05-01 16:15:00,3229.09,3230.26,3221.06,3227.23,1268,5,3222.409,3230.1306000000004
2025-05-01 16:30:00,3227.1,3232.98,3220.49,3227.73,1450,5,3222.1760000000004,3229.8082
2025-05-01 16:45:00,3227.32,3227.41,3219.03,3224.39,1452,5,3221.6365,3229.3152
2025-05-01 17:00:00,3224.81,3228.25,3214.62,3224.54,1562,5,3221.349,3228.9213999999997
2025-05-01 17:15:00,3224.72,3224.72,3214.38,3222.84,1520,5,3221.2005,3228.6004000000003
2025-05-01 17:30:00,3222.7,3231.15,3221.0,3230.08,1540,5,3221.5495,3228.3954
2025-05-01 17:45:00,3230.09,3231.46,3218.47,3219.02,1387,5,3221.5695,3227.8482
2025-05-01 18:00:00,3219.09,3221.75,3217.5,3217.99,1257,5,3221.7160000000003,3227.3238
2025-05-01 18:15:00,3217.98,3218.18,3213.68,3215.37,1266,5,3221.5654999999997,3226.7994
2025-05-01 18:30:00,3215.42,3215.69,3205.99,3206.96,1292,5,3220.709,3226.298
2025-05-01 18:45:00,3206.91,3218.09,3205.04,3216.45,1275,5,3220.4010000000003,3225.9606
2025-05-01 19:00:00,3216.46,3217.31,3208.95,3210.11,1229,5,3219.7265,3225.4602
2025-05-01 19:15:00,3210.11,3214.71,3209.5,3209.68,1204,5,3219.0480000000002,3225.0647999999997
2025-05-01 19:30:00,3209.66,3216.03,3209.66,3216.01,1048,5,3219.1315,3224.815
2025-05-01 19:45:00,3214.81,3220.43,3214.25,3219.47,1044,5,3219.827,3224.6774
2025-05-01 20:00:00,3219.68,3220.5,3216.32,3219.23,1073,5,3220.4495,3224.5262
2025-05-01 20:15:00,3219.35,3220.67,3213.97,3215.9,1132,5,3220.2805,3224.3114
2025-05-01 20:30:00,3215.98,3216.37,3209.97,3211.41,1090,5,3219.5185,3223.9518
2025-05-01 20:45:00,3211.35,3215.94,3210.3,3214.7,990,5,3218.912,3223.631
2025-05-01 21:00:00,3214.52,3217.91,3212.88,3217.38,975,5,3218.3245,3223.3059999999996
2025-05-01 21:15:00,3217.37,3218.89,3214.77,3216.96,1054,5,3217.811,3222.9112
2025-05-01 21:30:00,3217.02,3226.57,3216.36,3225.44,1143,5,3217.6964999999996,3222.6577999999995
2025-05-01 21:45:00,3225.47,3226.73,3223.71,3223.89,960,5,3217.6715,3222.4179999999997
2025-05-01 22:00:00,3223.87,3226.83,3223.87,3225.81,985,5,3217.7349999999997,3222.1862
2025-05-01 22:15:00,3225.82,3226.94,3224.26,3225.8,968,5,3217.8830000000003,3221.9889999999996
2025-05-01 22:30:00,3225.82,3229.82,3224.85,3228.7,992,5,3217.814,3221.9382
2025-05-01 22:45:00,3228.8,3229.59,3225.45,3228.22,1133,5,3218.2740000000003,3221.8898
2025-05-01 23:00:00,3228.41,3235.74,3228.07,3235.74,772,5,3219.1615,3221.9095999999995
2025-05-01 23:15:00,3235.76,3236.86,3230.3,3230.84,671,5,3219.935,3221.9233999999997
2025-05-01 23:30:00,3230.76,3239.64,3230.23,3239.15,745,5,3221.5445,3222.0494
2025-05-01 23:45:00,3239.15,3239.86,3235.21,3237.89,671,5,3222.6164999999996,3222.1176
2025-05-02 01:00:00,3240.43,3243.45,3235.42,3236.46,813,5,3223.9339999999997,3222.1989999999996
2025-05-02 01:15:00,3236.2,3240.25,3235.65,3237.3,586,5,3225.315,3222.2414000000003
2025-05-02 01:30:00,3237.31,3237.47,3232.59,3235.76,825,5,3226.3025000000002,3222.3507999999997
2025-05-02 01:45:00,3235.79,3238.93,3235.64,3237.79,696,5,3227.2185,3222.5903999999996
2025-05-02 02:00:00,3237.95,3241.53,3236.68,3237.34,844,5,3228.124,3222.8751999999995
2025-05-02 02:15:00,3237.35,3238.38,3236.07,3236.67,685,5,3229.1625,3223.2362
2025-05-02 02:30:00,3236.68,3238.74,3235.74,3238.74,556,5,3230.529,3223.7097999999996
2025-05-02 02:45:00,3238.68,3239.59,3234.74,3237.31,799,5,3231.6595,3224.0883999999996
2025-05-02 03:00:00,3237.46,3241.12,3237.15,3238.57,1099,5,3232.719,3224.3779999999997
2025-05-02 03:15:00,3238.5,3244.17,3238.49,3243.3,1079,5,3234.036,3224.7918
2025-05-02 03:30:00,3243.53,3244.27,3239.08,3240.08,1077,5,3234.7679999999996,3225.1214
2025-05-02 03:45:00,3240.23,3240.25,3227.53,3231.52,1293,5,3235.1495,3225.2868
2025-05-02 04:00:00,3231.55,3236.37,3231.55,3235.93,1139,5,3235.6555,3225.7185999999997
2025-05-02 04:15:00,3235.91,3237.47,3231.97,3233.25,984,5,3236.028,3226.2724
2025-05-02 04:30:00,3233.58,3235.4,3231.41,3233.88,1110,5,3236.287,3226.8144
2025-05-02 04:45:00,3233.87,3237.45,3233.17,3236.43,1054,5,3236.6974999999998,3227.1574000000005
2025-05-02 05:00:00,3236.51,3243.84,3235.89,3243.08,1178,5,3237.0645,3227.486
2025-05-02 05:15:00,3242.83,3247.43,3241.63,3246.21,1200,5,3237.833,3227.8736
2025-05-02 05:30:00,3246.22,3247.9,3243.38,3245.71,1009,5,3238.161,3228.2052000000003
2025-05-02 05:45:00,3245.69,3249.34,3245.32,3248.11,1037,5,3238.672,3228.6227999999996
2025-05-02 06:00:00,3248.14,3251.12,3245.88,3250.52,1071,5,3239.375,3229.0786
2025-05-02 06:15:00,3250.59,3254.15,3249.11,3254.14,1055,5,3240.217,3229.6736
2025-05-02 06:30:00,3254.13,3257.44,3253.4,3256.88,1040,5,3241.273,3230.3204000000005
2025-05-02 06:45:00,3256.91,3258.67,3254.7,3255.0,1008,5,3242.1335,3230.9636
2025-05-02 07:00:00,3254.96,3256.72,3253.26,3255.43,1104,5,3243.038,3231.4706
2025-05-02 07:15:00,3255.41,3257.39,3254.19,3255.79,1004,5,3243.994,3232.206
2025-05-02 07:30:00,3255.79,3255.89,3252.8,3253.59,955,5,3244.7365,3232.9179999999997
2025-05-02 07:45:00,3253.76,3254.77,3250.54,3251.81,946,5,3245.4615000000003,3233.6468
2025-05-02 08:00:00,3251.59,3254.3,3249.5,3252.63,955,5,3246.1645,3234.5602000000003
2025-05-02 08:15:00,3252.63,3253.21,3250.61,3252.48,904,5,3246.6235,3235.2807999999995
2025-05-02 08:30:00,3252.48,3256.95,3251.98,3254.18,968,5,3247.3285,3236.1622
2025-05-02 08:45:00,3254.22,3255.29,3250.68,3251.9,1048,5,3248.3475,3237.0066
2025-05-02 09:00:00,3251.93,3255.79,3249.96,3254.83,1093,5,3249.2925,3237.783
2025-05-02 09:15:00,3254.77,3262.34,3251.75,3258.16,1221,5,3250.5379999999996,3238.5568
2025-05-02 09:30:00,3258.06,3260.18,3251.44,3251.67,1105,5,3251.4275000000002,3239.2056
2025-05-02 09:45:00,3251.69,3253.03,3246.44,3252.85,1182,5,3252.2485,3239.9446
2025-05-02 10:00:00,3252.86,3255.91,3251.71,3252.99,1109,5,3252.7439999999997,3240.7762
2025-05-02 10:15:00,3252.91,3258.21,3251.62,3255.95,1060,5,3253.231,3241.6012
2025-05-02 10:30:00,3255.92,3263.15,3255.55,3258.69,1099,5,3253.88,3242.4274
2025-05-02 10:45:00,3258.69,3261.73,3257.78,3258.91,1095,5,3254.42,3243.2664
2025-05-02 11:00:00,3259.04,3261.59,3256.19,3256.5,1185,5,3254.719,3243.8876
2025-05-02 11:15:00,3256.55,3261.09,3255.28,3257.61,1113,5,3254.8925,3244.562
2025-05-02 11:30:00,3257.61,3260.89,3256.98,3260.44,955,5,3255.0705,3245.2546
2025-05-02 11:45:00,3260.43,3261.26,3257.95,3258.11,959,5,3255.2259999999997,3245.9008000000003
2025-05-02 12:00:00,3258.08,3263.06,3255.17,3260.52,1060,5,3255.4805,3246.5371999999998
2025-05-02 12:15:00,3261.89,3262.77,3260.25,3260.25,660,5,3255.7035,3247.1777999999995
2025-05-02 12:30:00,3260.35,3266.37,3260.33,3265.97,1127,5,3256.3225,3247.7824
2025-05-02 12:45:00,3266.03,3267.13,3263.71,3265.22,1196,5,3256.9929999999995,3248.47
2025-05-02 13:00:00,3265.24,3265.68,3259.6,3259.79,1034,5,3257.3509999999997,3248.8828
2025-05-02 13:15:00,3259.68,3263.0,3258.33,3262.91,1123,5,3257.8725,3249.3832
2025-05-02 13:30:00,3262.92,3263.07,3257.3,3258.13,1036,5,3258.07,3249.8166
2025-05-02 13:45:00,3258.18,3260.3,3257.31,3259.35,1021,5,3258.4425,3250.2576
2025-05-02 14:00:00,3259.43,3260.28,3258.0,3258.76,1013,5,3258.639,3250.7176
2025-05-02 14:15:00,3258.78,3266.16,3258.78,3265.67,1186,5,3259.0144999999998,3251.2752
2025-05-02 14:30:00,3265.64,3268.04,3264.66,3265.46,1158,5,3259.7039999999997,3251.8376000000003
2025-05-02 14:45:00,3265.45,3269.28,3262.52,3262.65,1176,5,3260.194,3252.3572
2025-05-02 15:00:00,3262.67,3264.95,3260.58,3262.76,1225,5,3260.6825,3252.8376000000003
2025-05-02 15:15:00,3262.74,3263.88,3257.81,3258.89,1297,5,3260.8295,3253.2692000000006
2025-05-02 15:30:00,3259.28,3262.94,3250.32,3256.15,1652,5,3260.7025000000003,3253.6208
2025-05-02 15:45:00,3256.08,3260.26,3250.33,3250.43,1577,5,3260.2785,3253.7634000000003
2025-05-02 16:00:00,3250.31,3251.13,3239.59,3243.65,1610,5,3259.636,3253.8347999999996
2025-05-02 16:15:00,3242.99,3259.43,3242.99,3257.43,1521,5,3259.627,3254.353
2025-05-02 16:30:00,3257.38,3259.58,3248.3,3253.09,1582,5,3259.2595,3254.6962000000003
2025-05-02 16:45:00,3252.97,3253.05,3243.94,3250.48,1508,5,3258.878,3255.0408
2025-05-02 17:00:00,3250.45,3252.21,3242.17,3252.11,1537,5,3258.4575,3255.4054000000006
2025-05-02 17:15:00,3252.29,3257.92,3250.43,3253.23,1557,5,3258.1065,3255.7413999999994
2025-05-02 17:30:00,3253.18,3260.74,3253.06,3253.64,1497,5,3257.49,3255.9526
2025-05-02 17:45:00,3253.59,3264.57,3250.9,3262.7,1334,5,3257.3640000000005,3256.2824
2025-05-02 18:00:00,3262.79,3264.12,3259.6,3263.3,1239,5,3257.5395,3256.6342
2025-05-02 18:15:00,3263.26,3264.12,3248.27,3251.0,1318,5,3256.944,3256.692
2025-05-02 18:30:00,3251.05,3251.34,3234.52,3237.12,1562,5,3255.8935,3256.4240000000004
2025-05-02 18:45:00,3237.12,3238.05,3230.21,3231.54,1506,5,3254.503,3255.972
2025-05-02 19:00:00,3231.6,3233.3,3224.76,3228.86,1546,5,3253.0080000000003,3255.4116
2025-05-02 19:15:00,3228.86,3236.25,3226.19,3233.75,1433,5,3251.4120000000003,3254.9865999999997
2025-05-02 19:30:00,3233.76,3235.48,3228.49,3233.73,1411,5,3249.8255,3254.5526
2025-05-02 19:45:00,3233.65,3233.76,3222.78,3224.88,1410,5,3247.9370000000004,3253.9344
2025-05-02 20:00:00,3225.03,3231.99,3223.62,3231.67,1396,5,3246.3825,3253.4959999999996
2025-05-02 20:15:00,3231.68,3239.81,3231.0,3235.26,1359,5,3245.201,3253.165
2025-05-02 20:30:00,3235.27,3236.02,3227.15,3229.31,1315,5,3243.859,3252.6985999999997
2025-05-02 20:45:00,3229.32,3233.62,3226.61,3231.4,1177,5,3242.9075000000003,3252.277
2025-05-02 21:00:00,3231.59,3232.33,3226.25,3226.62,1068,5,3242.0559999999996,3251.7257999999997
2025-05-02 21:15:00,3226.63,3229.86,3225.99,3228.89,1109,5,3240.629,3251.2656
2025-05-02 21:30:00,3229.06,3229.31,3224.32,3225.09,1107,5,3239.2290000000003,3250.6708000000003
2025-05-02 21:45:00,3225.22,3228.86,3224.37,3226.23,1143,5,3238.0164999999997,3250.0322
2025-05-02 22:00:00,3226.42,3232.67,3226.42,3228.93,1191,5,3236.8574999999996,3249.5774
2025-05-02 22:15:00,3228.97,3230.67,3227.49,3228.43,1079,5,3235.6175,3249.0890000000004
2025-05-02 22:30:00,3228.4,3233.33,3227.55,3233.05,1173,5,3234.588,3248.6901999999995
2025-05-02 22:45:00,3233.13,3234.52,3231.36,3233.4,1210,5,3233.123,3248.2392000000004
2025-05-02 23:00:00,3233.75,3235.83,3232.61,3235.83,681,5,3231.7495000000004,3247.782
2025-05-02 23:15:00,3235.81,3241.15,3235.77,3237.94,664,5,3231.0965,3247.3626
2025-05-02 23:30:00,3237.98,3239.94,3237.81,3239.31,566,5,3231.2059999999997,3247.0188
2025-05-02 23:45:00,3239.39,3241.4,3237.91,3240.3,452,5,3231.644,3246.6726
2025-05-05 01:00:00,3240.86,3244.54,3237.44,3239.89,1075,5,3232.1955,3246.2616
2025-05-05 01:15:00,3239.93,3242.79,3239.57,3240.25,581,5,3232.5204999999996,3245.9044
2025-05-05 01:30:00,3239.96,3244.26,3239.72,3242.54,682,5,3232.9610000000002,3245.5448000000006
2025-05-05 01:45:00,3242.47,3244.24,3238.84,3239.55,705,5,3233.6945,3245.1308000000004
2025-05-05 02:00:00,3239.83,3242.59,3238.89,3242.52,667,5,3234.237,3244.6618000000003
2025-05-05 02:15:00,3242.53,3244.4,3241.53,3244.16,591,5,3234.682,3244.2406
2025-05-05 02:30:00,3244.15,3249.86,3243.62,3249.58,768,5,3235.6955,3244.0364
2025-05-05 02:45:00,3249.7,3252.2,3247.01,3247.98,984,5,3236.5245,3243.7378
2025-05-05 03:00:00,3247.96,3248.47,3244.18,3246.02,930,5,3237.4945,3243.4956
2025-05-05 03:15:00,3246.09,3246.58,3244.09,3245.82,782,5,3238.341,3243.225
2025-05-05 03:30:00,3245.38,3246.8,3241.85,3242.34,829,5,3239.2035,3242.8966000000005
2025-05-05 03:45:00,3242.54,3248.09,3241.29,3246.71,831,5,3240.2275,3242.5173999999997
2025-05-05 04:00:00,3247.4,3259.16,3246.58,3259.14,1077,5,3241.7380000000003,3242.3910000000005
